Column1	artists	album_name	track_name	popularity	duration_ms	explicit	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	time_signature	track_genre
67802	Ozuna;Doja Cat;Sia	Enoc	Del Mar	75	214506	TRUE	0.759	0.636	6	-5.585	1	0.0369	0.0224	0.000143	0.166	0.536	109.976	4	latin
67803	Nelly Furtado;Speed Radio	Say It Right (Sped Up Remix)	Say It Right - Sped Up Remix	70	194160	FALSE	0.849	0.941	8	-6.448	1	0.223	0.0269	0.00717	0.0596	0.765	134.479	4	latin
67804	Pedro Cap?;Farruko	Calma (Remix)	Calma - Remix	74	238200	FALSE	0.826	0.773	11	-4.218	0	0.0524	0.323	0	0.143	0.761	126.899	4	latin
67805	Daddy Yankee;Katy Perry;Snow	Con Calma (Remix)	Con Calma - Remix	64	181280	FALSE	0.736	0.868	8	-3.01	0	0.0454	0.166	0.00000148	0.0419	0.613	94.026	4	latin
67806	Ozuna	OzuTochi	Ma?ana	73	192320	FALSE	0.865	0.522	6	-4.648	1	0.0761	0.105	0.0154	0.0671	0.692	91.015	4	latin
67807	Shakira;Carlinhos Brown	"The 2014 FIFA World Cup Official Album: One Love, One Rhythm"	La La La (Brazil 2014) (feat. Carlinhos Brown)	62	197680	FALSE	0.783	0.806	11	-5.449	1	0.0763	0.179	0.000113	0.341	0.576	127.98	4	latin
67808	Shakira;Rihanna	Shakira. (Expanded Edition)	Can't Remember to Forget You (feat. Rihanna)	75	206866	FALSE	0.694	0.81	11	-3.556	0	0.0661	0.122	0	0.141	0.824	137.968	4	latin
67809	Shakira	Zootopia (Original Motion Picture Soundtrack)	Try Everything	70	196853	FALSE	0.705	0.609	1	-4.897	1	0.0307	0.0257	0	0.0846	0.476	115.474	4	latin
67810	Lele Pons	Celoso	Celoso	67	179693	FALSE	0.746	0.703	4	-4.179	0	0.107	0.352	0	0.331	0.667	166.043	4	latin
67811	Ozuna;El Cherry Scom	OzuTochi	Perreo y Dembow	58	162026	FALSE	0.913	0.722	7	-2.949	1	0.0576	0.0171	0.0978	0.139	0.545	110.015	4	latin
67812	Fuego;Nicky Jam;De La Ghetto;Amenazzy;C. Tangana	Halloween 2022 Perreo Vol. 4	Good Vibes - Official Remix	3	236906	FALSE	0.757	0.614	4	-6.042	0	0.139	0.0548	0.00000525	0.31	0.279	100.037	4	latin
67813	Fuego	Fiesta Reggaeton 2010s	Loco Por Llegar	0	187026	FALSE	0.795	0.68	10	-3.922	0	0.208	0.736	0.0000117	0.0811	0.694	95.009	4	latin
67814	Bad Gyal	FELIZ CUMPLEA?OS	La Prendo	2	181986	FALSE	0.917	0.776	9	-2.248	0	0.154	0.0464	0.0000554	0.08	0.656	114.941	4	latin
67815	Fuego;Greeicy	Fiesta Reggaeton 2010s	Bien Fancy	0	206573	FALSE	0.8	0.649	7	-7.242	0	0.0981	0.156	0.00274	0.217	0.594	102.965	4	latin
67816	Bad Gyal	Homecoming Latin Party	Sin Carn?	0	117680	TRUE	0.833	0.693	1	-4.799	0	0.176	0.168	0.00000108	0.0809	0.626	96.007	4	latin
67817	Chino & Nacho;Sixto Rein	Halloween 2022 Perreo Vol. 4	Vive La Vida	1	238733	FALSE	0.735	0.947	5	-2.152	0	0.0872	0.00778	0	0.195	0.893	123.023	4	latin
67818	Bad Gyal	Frescura y Perreo	Hookah	2	179893	FALSE	0.862	0.578	0	-6.149	1	0.097	0.0694	0.00000218	0.116	0.485	103.975	4	latin
67819	Bad Gyal	Reggeaton Imperdible	Hookah	0	179893	FALSE	0.862	0.578	0	-6.149	1	0.097	0.0694	0.00000218	0.116	0.485	103.975	4	latin
67820	Kinky	Kinky (Remastered)	Soun Tha Mi Primer Amor - Remastered	54	191000	FALSE	0.83	0.838	6	-6.77	1	0.0776	0.0805	0.517	0.073	0.829	104.418	4	latin
67821	Nacho;Nicky Jam	Perreo Tenebroso Vol. 2	Mona Lisa	0	185386	FALSE	0.816	0.776	8	-4.405	1	0.0562	0.238	0.00000436	0.0642	0.704	94.996	4	latin
67822	Juan Gabriel;Juanes	Los D?o - Colecci?n Completa (Vol. 1 + Vol. 2)	Querida	56	295266	FALSE	0.427	0.586	0	-5.325	1	0.0286	0.324	0	0.0818	0.509	178.058	4	latin
67823	Nacho;Manuel Turizo	Perreo Tenebroso Vol. 2	D?jalo	0	202893	FALSE	0.743	0.796	11	-5.733	1	0.073	0.199	0	0.0577	0.683	95.003	4	latin
67824	Chino & Nacho	Queda poco para la PAES 2.0	Ni?a Bonita	0	217480	FALSE	0.675	0.924	9	-4.879	1	0.113	0.287	0	0.256	0.643	120.069	4	latin
67825	Nacho;Ozuna	Queda poco para la PAES 2.0	Casualidad	0	184680	FALSE	0.835	0.855	10	-5.041	0	0.07	0.0453	0	0.147	0.867	101.067	4	latin
67826	Chino & Nacho	Carrete con besties	Ni?a Bonita	0	217480	FALSE	0.675	0.924	9	-4.879	1	0.113	0.287	0	0.256	0.643	120.069	4	latin
67827	Chino & Nacho	Halloween 2022 Perreo Vol. 3	Ni?a Bonita	0	217480	FALSE	0.675	0.924	9	-4.879	1	0.113	0.287	0	0.256	0.643	120.069	4	latin
67828	Nacho;Jeeiph	Fiesta Reggaeton 2010s	Parece Modelo	0	191626	FALSE	0.544	0.701	6	-3.726	0	0.0788	0.0247	0.0000427	0.117	0.713	100.63	1	latin
67829	Nacho;Yandel;Bad Bunny;Mambo Kingz;DJ Luian	Perreo Tenebroso Vol. 3	B?ilame - Remix	0	217080	FALSE	0.791	0.866	6	-4.236	1	0.0496	0.248	0.00000529	0.0696	0.71	96.013	4	latin
67830	Nacho;Wisin;Noriel	Perreo Tenebroso Vol. 3	No Te Vas - Remix	0	227226	FALSE	0.812	0.764	8	-5.447	1	0.0954	0.0646	0.00000245	0.0974	0.803	93.995	4	latin
67831	Chino & Nacho	Perreo Tenebroso Vol. 2	Me Voy Enamorando	0	235720	FALSE	0.686	0.912	10	-3.411	1	0.0685	0.0533	0	0.392	0.511	99.952	4	latin
67832	Chino & Nacho	Halloween 2022 Pop Vol. 4	Ni?a Bonita	0	217480	FALSE	0.675	0.924	9	-4.879	1	0.113	0.287	0	0.256	0.643	120.069	4	latin
67833	Chino & Nacho;Daddy Yankee	Regageton Para Ni?os	Andas En Mi Cabeza	1	247493	FALSE	0.671	0.954	9	-1.87	1	0.13	0.0244	0	0.111	0.555	104.113	4	latin
67834	Nacho;Yandel;Zion;Justin Quiles;Elkeretumba	pov: it's 2021	La Buena - Remix	0	220386	FALSE	0.756	0.93	2	-2.815	1	0.0937	0.0287	0.000069	0.116	0.514	98.978	4	latin
67835	Chino & Nacho;Daddy Yankee;Don Omar;Wisin	Perreo Tenebroso Vol. 1	Andas En Mi Cabeza - Remix	0	255840	FALSE	0.719	0.934	9	-3.242	1	0.0858	0.213	0	0.177	0.619	104.095	4	latin
67836	Chino & Nacho	Halloween 2022 Pop Vol. 2	Ni?a Bonita - Remastered 2020	0	215960	FALSE	0.666	0.921	9	-5.462	1	0.138	0.226	0	0.15	0.723	120.03	4	latin
67837	Nacho;Yandel;Zion;Justin Quiles;Elkeretumba	Verano en Junio	La Buena - Remix	0	220386	FALSE	0.756	0.93	2	-2.815	1	0.0937	0.0287	0.000069	0.116	0.514	98.978	4	latin
67838	Nacho;Nicky Jam	Halloween 2022 Perreo Vol. 1	Mona Lisa	0	185386	FALSE	0.816	0.776	8	-4.405	1	0.0562	0.238	0.00000436	0.0642	0.704	94.996	4	latin
67839	Chino & Nacho;Baroni	Perreo Tenebroso Vol. 4	You Make Me Feel (Higha)	0	315520	FALSE	0.829	0.726	10	-7.476	0	0.102	0.00686	0.00509	0.0443	0.517	104.985	4	latin
67840	Chino & Nacho;Baroni	Queda poco para la PAES 2.0	You Make Me Feel (Higha)	0	315520	FALSE	0.829	0.726	10	-7.476	0	0.102	0.00686	0.00509	0.0443	0.517	104.985	4	latin
67841	Chino & Nacho;Daddy Yankee	Esto No Se Le Dedica A Cualquiera	Andas En Mi Cabeza	0	247493	FALSE	0.671	0.954	9	-1.87	1	0.13	0.0244	0	0.111	0.555	104.113	4	latin
67842	Nacho;Noriel	Halloween 2022 Perreo Vol. 3	Emborr?chate	0	207800	FALSE	0.772	0.843	8	-4.645	0	0.0481	0.0204	0.00000703	0.0885	0.822	104.992	4	latin
67843	Nacho;Yandel;Bad Bunny;Mambo Kingz;DJ Luian	Reggeaton Imperdible	B?ilame - Remix	1	217080	FALSE	0.791	0.866	6	-4.236	1	0.0496	0.248	0.00000529	0.0696	0.71	96.013	4	latin
67844	Molotov	TickTok Back To School 2022	Hit Me	0	256385	TRUE	0.701	0.818	9	-7.623	0	0.0354	0.518	0.000181	0.288	0.45	90.032	4	latin
67845	Nacho;Los Mendoza	Para entrar en calor	Happy Happy	0	185360	FALSE	0.797	0.795	6	-5.208	0	0.162	0.499	0	0.164	0.897	96.051	4	latin
67846	Aleks Syntek	Halloween 2022 Pop Vol. 4	Sexo Pudor Y L?grimas	0	236866	FALSE	0.63	0.484	8	-7.25	1	0.0313	0.892	0.00000133	0.154	0.502	147.882	4	latin
67847	Nacho;Nicky Jam	Hora del taco sin auto	Mona Lisa	0	185386	FALSE	0.816	0.776	8	-4.405	1	0.0562	0.238	0.00000436	0.0642	0.704	94.996	4	latin
67848	Emmanuel	Diversi?n para los peques	Busca Lo M?s Vital	0	273640	FALSE	0.711	0.819	7	-7.343	1	0.0471	0.366	0	0.283	0.553	108.011	4	latin
67849	Emmanuel	Halloween 2022 Pop Vol. 1	La Chica De Humo - MTV Unplugged	0	298546	FALSE	0.769	0.728	11	-5.962	0	0.0498	0.0895	0	0.932	0.272	102.059	4	latin
67850	Ozuna;Danny Ocean	4:22	4:22	57	193360	FALSE	0.771	0.727	1	-4.285	0	0.0416	0.0205	0.00000454	0.291	0.649	104.035	4	latin
67851	Enrique Iglesias	Escape	Escape	59	208626	FALSE	0.776	0.844	11	-5.305	1	0.0297	0.0277	0.000244	0.135	0.868	125.972	4	latin
67852	Ozuna	Ma?ana	Ma?ana	65	192321	FALSE	0.865	0.542	6	-3.827	1	0.0749	0.118	0.0134	0.0668	0.68	91.006	4	latin
67853	Ozuna;Feid	Hey Mor	Hey Mor	75	196600	FALSE	0.901	0.589	1	-6.713	0	0.289	0.00302	0.000237	0.0992	0.399	98.002	4	latin
67854	Ozuna;TINI	Un Reel	Un Reel	62	203840	FALSE	0.715	0.744	9	-4.963	1	0.0487	0.233	0.000159	0.122	0.746	163.005	4	latin
67855	Ozuna;Pedro Cap?	OzuTochi	Mar Chiquita	62	204413	FALSE	0.713	0.76	0	-4.628	0	0.0421	0.304	0.0000179	0.0656	0.668	98.015	4	latin
67856	Ozuna;Danny Ocean	OzuTochi	4:22	63	193360	FALSE	0.771	0.727	1	-4.285	0	0.0416	0.0205	0.00000454	0.291	0.649	104.035	4	latin
67857	CNCO;Little Mix	CNCO	Reggaet?n Lento (Remix)	66	188800	FALSE	0.534	0.911	4	-3.086	0	0.0852	0.15	0	0.0986	0.624	93.767	4	latin
67858	Ozuna	OzuTochi	Favorita	64	208133	FALSE	0.783	0.489	0	-4.853	0	0.0956	0.141	0.00915	0.303	0.732	170.003	4	latin
67859	Ozuna;TINI	OzuTochi	Un Reel	62	203840	FALSE	0.715	0.744	9	-4.963	1	0.0487	0.233	0.000159	0.122	0.746	163.005	4	latin
67860	Ozuna	OzuTochi	Te Pienso	66	147760	FALSE	0.668	0.533	2	-7.409	1	0.098	0.117	0	0.305	0.676	163.733	4	latin
67861	Ozuna;Nesi	OzuTochi	La Suzi	61	155933	FALSE	0.541	0.544	11	-7.559	0	0.258	0.28	0.0115	0.289	0.456	98.015	4	latin
67862	Ozuna;Chencho Corleone;Arcangel;J Balvin;Randy	OzuTochi	El Cel	63	287813	FALSE	0.521	0.799	6	-5.205	1	0.162	0.0796	0.00709	0.0928	0.945	165.908	4	latin
67863	Nicky Jam;Enrique Iglesias	F?nix	El Perd?n (with Enrique Iglesias)	74	205906	FALSE	0.628	0.69	8	-5.83	1	0.0511	0.443	0	0.113	0.66	179.908	4	latin
67864	Ozuna	OzuTochi	Cielos Rosado	58	182840	FALSE	0.86	0.72	6	-6.191	0	0.0454	0.0234	0.168	0.377	0.23	120	4	latin
67865	Bad Bunny;Jhayco	Un Verano Sin Ti	Tarot	91	237894	TRUE	0.795	0.684	11	-3.971	0	0.0419	0.0225	0	0.658	0.419	114.011	4	latin
67866	Ozuna	OzuTochi	Kotodama	63	188533	FALSE	0.884	0.694	0	-3.241	1	0.0716	0.156	0.0188	0.3	0.597	93.025	4	latin
67867	Ozuna;Feid	OzuTochi	Hey Mor	76	196600	FALSE	0.901	0.589	1	-6.713	0	0.289	0.00302	0.000237	0.0992	0.399	98.002	4	latin
67868	Ozuna	OzuTochi	D?as y Meses	62	192320	FALSE	0.842	0.579	1	-5.504	1	0.0556	0.119	0.126	0.137	0.7	95.005	4	latin
67869	Ozuna	OzuTochi	Te Marchaste	59	240026	FALSE	0.738	0.67	5	-4.407	0	0.0792	0.487	0.00000325	0.295	0.475	90.004	4	latin
67870	Ozuna	OzuTochi	Vida	61	152626	FALSE	0.728	0.577	1	-5.371	0	0.0538	0.0502	0.000309	0.0589	0.318	169.988	4	latin
67871	Ozuna	OzuTochi	La Copa	59	154626	FALSE	0.918	0.788	0	-4.581	1	0.036	0.117	0.000198	0.0996	0.956	126.016	4	latin
67872	Ozuna;Tokischa;Louchie Lou;Michie One	OzuTochi	Somos Iguales	58	172413	FALSE	0.836	0.64	1	-4.14	1	0.0809	0.0301	0.000249	0.311	0.435	97.013	4	latin
67873	Lalo Ebratt;Trapical	Frescura y Perreo	Mocca	0	200293	FALSE	0.786	0.696	1	-5.343	0	0.352	0.183	0	0.123	0.591	97.956	4	latin
67874	"Angel Y Khriz;Gocho ""El L?piz De Platino"";John Eric"	Halloween con perreito	Na De Na	0	202866	TRUE	0.878	0.893	6	-5.834	1	0.122	0.182	0	0.105	0.682	119.925	4	latin
67875	Angel Y Khriz	Queda poco para la PAES 2.0	Ayer La Vi	0	236080	FALSE	0.732	0.896	9	-4.517	1	0.0434	0.093	0	0.159	0.787	99.946	4	latin
67876	"Angel Y Khriz;Gocho ""El L?piz De Platino"";John Eric"	Halloween 2022 Perreo Vol. 3	Na De Na	0	202866	TRUE	0.878	0.893	6	-5.834	1	0.122	0.182	0	0.105	0.682	119.925	4	latin
67877	Lalo Ebratt;Trapical	Frescura y Perreo	Boomerang	0	181045	FALSE	0.603	0.661	0	-5.857	0	0.088	0.221	0.000303	0.0997	0.919	92.135	3	latin
67878	Lalo Ebratt;Juanes;Skinny Happy;Yera;Trapical	Halloween 2022 Perreo Vol. 4	Todo Bien	0	217090	FALSE	0.751	0.821	6	-4.212	0	0.0554	0.732	0	0.35	0.827	110.078	4	latin
67879	Lalo Ebratt;J Balvin;Trapical	Halloween 2022 Perreo Vol. 1	Mocca - Remix	0	202876	TRUE	0.732	0.758	11	-1.694	1	0.189	0.214	0	0.388	0.78	98.007	4	latin
67880	Chino & Nacho;Sixto Rein	Perreo Tenebroso Vol. 1	Vive La Vida	0	238733	FALSE	0.735	0.947	5	-2.152	0	0.0872	0.00778	0	0.195	0.893	123.023	4	latin
67881	Kevin Martes 13	Inmortal	Jarabe - Remastered	55	142814	FALSE	0.666	0.828	10	-5.896	0	0.0564	0.0463	0	0.354	0.69	97.992	4	latin
67882	Chino & Nacho;Gente De Zona;Los Cadillac's	Halloween 2022 Perreo Vol. 3	T? Me Quemas	0	269840	FALSE	0.737	0.944	6	-1.436	0	0.0373	0.113	0	0.383	0.89	124.989	4	latin
67883	Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds	Perreo Tenebroso Vol. 5	D?jate Querer	0	202823	FALSE	0.755	0.792	6	-4.238	1	0.0483	0.028	0	0.0754	0.842	106.015	4	latin
67884	Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds	Queda poco para la PAES 2.0	D?jate Querer	0	202823	FALSE	0.755	0.792	6	-4.238	1	0.0483	0.028	0	0.0754	0.842	106.015	4	latin
67885	Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds	Halloween 2022 Perreo Vol. 4	D?jate Querer	0	202823	FALSE	0.755	0.792	6	-4.238	1	0.0483	0.028	0	0.0754	0.842	106.015	4	latin
67886	Lalo Ebratt;Sebastian Yatra;Yera;Trapical Minds	Fiesta Reggaeton 2010s	D?jate Querer	1	202823	FALSE	0.755	0.792	6	-4.238	1	0.0483	0.028	0	0.0754	0.842	106.015	4	latin
67887	Lalo Ebratt;Trapical	Fiesta portatil	Boomerang	0	181045	FALSE	0.603	0.661	0	-5.857	0	0.088	0.221	0.000303	0.0997	0.919	92.135	3	latin
67888	Bacilos	Tropical Vibes	Caraluna	0	266160	FALSE	0.759	0.773	9	-5.314	1	0.0672	0.175	0	0.1	0.895	102.789	4	latin
67889	Fito Paez	Rock x siempre	11 Y 6	0	175720	FALSE	0.746	0.506	7	-7.945	1	0.0267	0.159	0	0.273	0.35	101.361	4	latin
67890	Mijares	Fiesta tem?tica 80s	Bella	0	257600	FALSE	0.334	0.875	5	-5.723	1	0.0376	0.0672	0.0000586	0.962	0.454	91.125	4	latin
67891	Lalo Ebratt;Trapical	Hora del taco sin auto	Boomerang	0	181045	FALSE	0.603	0.661	0	-5.857	0	0.088	0.221	0.000303	0.0997	0.919	92.135	3	latin
67892	Mijares	Halloween 2022 Pop Vol. 2	Mujer	0	255533	FALSE	0.619	0.45	7	-10.385	1	0.0257	0.526	0.000185	0.139	0.298	100.497	4	latin
67893	Alexis y Fido;Yandel	Noche de Halloween Latino	Te Reto	1	232213	FALSE	0.824	0.681	6	-5.473	0	0.315	0.0107	0	0.15	0.516	170.042	4	latin
67894	Caloncho	Alternativo diferente latino	Brillo Mio	0	196266	FALSE	0.802	0.402	11	-11.601	1	0.0316	0.0241	0.00539	0.171	0.763	110.994	4	latin
67895	Caloncho	Alternativo diferente latino	Optimista	0	212653	FALSE	0.885	0.479	0	-11.416	1	0.069	0.0385	0.0221	0.319	0.869	122.955	4	latin
67896	Alexis y Fido;Justin Quiles	Hora del taco sin auto	Mala Suerte	0	255173	FALSE	0.822	0.633	1	-3.897	0	0.113	0.134	0	0.177	0.689	170.016	4	latin
67897	Mijares	Retro Baladas	Para Amarnos M?s	0	207800	FALSE	0.516	0.655	3	-9.322	1	0.036	0.0783	0.0105	0.106	0.284	140.368	4	latin
67898	Intocable	14 Grandes Exitos	Fuerte No Soy	54	267533	FALSE	0.66	0.441	11	-11.02	0	0.0364	0.152	0.000267	0.0808	0.449	125.663	4	latin
67899	Mijares	Halloween 2022 Pop Vol. 4	Para Amarnos M?s	0	207800	FALSE	0.516	0.655	3	-9.322	1	0.036	0.0783	0.0105	0.106	0.284	140.368	4	latin
67900	Bad Bunny;Jhayco	D?KITI	D?KITI	83	205090	TRUE	0.731	0.573	4	-10.059	0	0.0544	0.401	0.0000522	0.113	0.145	109.928	4	latin
67901	BIA;J. Cole	LONDON (feat. J. Cole)	LONDON (feat. J. Cole)	70	250722	TRUE	0.644	0.671	11	-5.156	0	0.315	0.0225	0	0.0855	0.563	132.001	4	latin
67902	Nelly Furtado	Loose	Maneater	80	258893	FALSE	0.796	0.777	6	-4.81	1	0.0397	0.0261	0.000358	0.121	0.787	132.722	4	latin
67903	Bad Bunny;Jhay Cortez	EL ?LTIMO TOUR DEL MUNDO	D?KITI	80	205090	TRUE	0.731	0.573	4	-10.059	0	0.0544	0.401	0.0000522	0.113	0.145	109.928	4	latin
67904	J Balvin;Willy William;Beyonc?	Mi Gente (feat. Beyonc?)	Mi Gente (feat. Beyonc?)	64	209733	FALSE	0.759	0.716	11	-6.36	0	0.0818	0.0223	0	0.231	0.469	105.021	4	latin
67905	Farruko	La 167	Pepas	74	287120	TRUE	0.762	0.766	7	-3.955	1	0.0343	0.00776	0.0000698	0.128	0.442	130.001	4	latin
67906	Natti Natasha;Becky G	Ram Pam Pam	Ram Pam Pam	69	200785	TRUE	0.908	0.813	5	-2.749	0	0.0777	0.305	0	0.278	0.924	97.018	4	latin
67907	Luar La L	L3tra	Caile	91	141340	TRUE	0.704	0.756	0	-4.948	1	0.448	0.298	0.00000375	0.0852	0.461	121.737	3	latin
67908	Daddy Yankee	Prestige	Limbo	75	224693	FALSE	0.806	0.875	7	-3.817	1	0.088	0.0838	0.00192	0.065	0.917	125.063	4	latin
67909	Enrique Iglesias;Descemer Bueno;Zion & Lennox	SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)	SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)	70	207680	FALSE	0.688	0.822	0	-3.304	1	0.0537	0.0642	0	0.241	0.66	91.011	4	latin
67910	Sabino	Genaro Presenta: Este No Es el Disco	Roma (Lrdp Maqueta)	53	206762	FALSE	0.732	0.686	7	-7.578	1	0.302	0.7	0.00329	0.369	0.877	92.104	4	latin
67911	R.K.M & Ken-Y	Queda poco para la PAES 2.0	Te Regalo Amores	0	239146	FALSE	0.845	0.832	2	-7.289	1	0.0393	0.0558	0.00000483	0.0765	0.773	115.029	4	latin
67912	Toser One;Lefty Sm	Me Sali? Caro	Me Sali? Caro	54	177312	TRUE	0.836	0.794	3	-5.038	0	0.319	0.0901	0	0.0812	0.694	168.005	4	latin
67913	Nacho	Fiesta Reggaeton 2010s	Mi Vida	0	229480	FALSE	0.516	0.626	11	-6.802	0	0.0376	0.0589	0	0.0885	0.319	139.766	4	latin
67914	?ejo & Dalmata	Perreo en Halloween	Hoy Me Atrevo	2	208800	FALSE	0.844	0.841	4	-6.671	0	0.138	0.156	0.0000368	0.0501	0.831	97.996	4	latin
67915	Los Prisioneros	Modo trabajaci?n	Tren Al Sur	0	336933	FALSE	0.676	0.67	9	-7.218	0	0.051	0.00565	0.00676	0.0805	0.725	90.232	4	latin
67916	"H?ctor ""El Father"""	Perreo Tenebroso Vol. 1	Voy Subiendo	0	256893	FALSE	0.75	0.916	7	-4.773	1	0.214	0.0566	0.000458	0.175	0.505	92.004	4	latin
67917	Belanova	Halloween 2022 Pop Vol. 4	Rosa Pastel	0	187920	FALSE	0.81	0.621	11	-6.997	0	0.0305	0.0248	0.0103	0.342	0.682	128.019	4	latin
67918	Moderatto	Halloween 2022 Pop Vol. 2	Gracias	0	231719	FALSE	0.531	0.906	6	-4.791	1	0.0352	0.0286	0.0000466	0.101	0.347	125.08	4	latin
67919	Paty Cant?;Juhn	Del gusto de hermanos	#Natural	0	226605	FALSE	0.791	0.841	0	-3.267	0	0.0471	0.0913	0	0.0913	0.828	97.037	4	latin
67920	Moderatto	Perreo Tenebroso Vol. 3	Gracias	0	231719	FALSE	0.531	0.906	6	-4.791	1	0.0352	0.0286	0.0000466	0.101	0.347	125.08	4	latin
67921	Moderatto;Danna Paola	Halloween 2022 Pop Vol. 5	S?lo Qu?date En Silencio	0	234973	FALSE	0.337	0.643	4	-7.122	1	0.041	0.467	0.00000186	0.0857	0.167	175.875	4	latin
67922	Moderatto;KAROL G	Halloween 2022 Perreo Vol. 5	Caballero	0	193106	FALSE	0.694	0.853	4	-4.207	0	0.107	0.0367	0.0000989	0.352	0.74	93.08	4	latin
67923	Belanova	Halloween 2022 Pop Vol. 5	"One, Two, Three, GO!"	0	164506	FALSE	0.521	0.884	11	-2.739	0	0.0412	0.000371	0.0182	0.0659	0.61	75.019	4	latin
67924	Luciano Pereyra	Pop x siempre	Como T?	0	218040	FALSE	0.705	0.86	0	-4.684	1	0.0576	0.102	0.0000301	0.0842	0.952	93.519	4	latin
67925	Manuel Carrasco	Dulce Balada	Qu? Bonito Es Querer	0	270187	FALSE	0.609	0.717	11	-7.177	1	0.045	0.6	0	0.082	0.425	93.941	4	latin
67926	Millonario	Trap y No Llores	Llegan Ya	55	191160	TRUE	0.874	0.628	1	-6.41	0	0.21	0.0666	0.0000119	0.15	0.323	113.048	4	latin
67927	Belanova	Halloween 2022 Pop Vol. 4	Tus Ojos	0	180960	FALSE	0.76	0.553	9	-8.097	1	0.0354	0.0255	0.000295	0.0782	0.787	118.004	4	latin
67928	Los Prisioneros	Modo trabajaci?n	Estrechez De Coraz?n	0	383573	FALSE	0.66	0.742	11	-8.08	1	0.034	0.00151	0.00000404	0.15	0.46	130.271	4	latin
67929	Paty Cant?;Erik Rubin	Halloween 2022 Pop Vol. 2	Quiero Tenerte	0	231440	FALSE	0.546	0.46	1	-6.356	1	0.0261	0.0422	0	0.139	0.27	143.947	3	latin
67930	Paty Cant?	Halloween 2022 Pop Vol. 1	Ll?vame Contigo	0	212080	FALSE	0.639	0.875	11	-4.986	0	0.0355	0.0156	0.000939	0.107	0.236	96.991	4	latin
67931	Manuel Carrasco	Para entrar en calor	Yo Quiero Vivir	0	243093	FALSE	0.69	0.733	0	-6.194	1	0.105	0.143	0	0.147	0.704	117.969	4	latin
67932	Yuri	Halloween 2022 Pop Vol. 5	Qu? Te Pasa	0	186800	FALSE	0.76	0.678	11	-11.776	0	0.0354	0.511	0.00936	0.0846	0.965	122.45	4	latin
67933	La Ley	Rock un sentimiento vol. I	Solo Ideales	0	293853	FALSE	0.709	0.392	9	-17.241	0	0.0369	0.193	0.734	0.0631	0.951	124.074	4	latin
67934	Ant?nio Carlos Jobim;Herbie Mann;Jo?o Gilberto	Chill in Brazil	Bolinha de papel	0	79000	FALSE	0.797	0.415	5	-14.557	0	0.0514	0.881	0	0.0873	0.965	113.42	3	latin
67935	Paty Cant?	La navidad es todo aquello que nos hace recordar...	Diciembre	0	188493	FALSE	0.853	0.695	1	-4.825	0	0.0297	0.011	0.0000164	0.184	0.696	110.005	4	latin
67936	Jos? Luis Perales;Rolando Villaz?n;Aleix Aiken Anderson Jan?;Slovak National Symphony Orchestra;Allan Wilson;James Hayto;Chris Pearson;Darran Muller;Apollo Voices;Graham Foote	Classical Christmas 2022	Que Canten Los Ni?os	1	275360	FALSE	0.389	0.347	7	-10.131	1	0.0327	0.808	0.000185	0.324	0.356	143.95	3	latin
67937	Los Prisioneros	Rock un sentimiento vol. I	Amiga M?a	0	244053	FALSE	0.79	0.606	4	-7.699	1	0.0519	0.014	0.00488	0.133	0.903	135.276	4	latin
67938	Los Prisioneros	Modo trabajaci?n	Corazones Rojos	0	211626	FALSE	0.775	0.507	2	-9.289	0	0.165	0.0015	0.00000334	0.0677	0.752	92.229	4	latin
67939	La Ley	Rock un sentimiento vol. I	Prisioneros De La Piel	0	201146	FALSE	0.733	0.282	4	-17.764	0	0.0381	0.0487	0.0139	0.0834	0.92	132.04	4	latin
67940	La Quinta Estacion	?xitos del Pop en Espa?ol de los A?os 2000	Me Muero	0	190613	FALSE	0.423	0.723	5	-3.741	1	0.036	0.14	0	0.236	0.623	170.022	4	latin
67941	La Ley	Rock un sentimiento vol. I	Si Tu No Estas Aqui	0	184253	FALSE	0.732	0.348	2	-17.078	1	0.0476	0.0484	0.185	0.197	0.963	126.142	4	latin
67942	Los Prisioneros	Rock un sentimiento vol. I	Estrechez De Coraz?n	0	383573	FALSE	0.66	0.742	11	-8.08	1	0.034	0.00151	0.00000404	0.15	0.46	130.271	4	latin
67943	Yuri	Halloween 2022 Pop Vol. 2	Maldita Primavera - Remaster 2008	0	231146	FALSE	0.47	0.652	7	-3.343	1	0.029	0.658	0.00000666	0.0987	0.505	144.739	3	latin
67944	Los Prisioneros	Rock un sentimiento vol. I	Tren Al Sur	0	336933	FALSE	0.676	0.67	9	-7.218	0	0.051	0.00565	0.00676	0.0805	0.725	90.232	4	latin
